time,sm_field_10cm,temp_field_10cm
2026-03-19 03:55:00,0.41891428,11.68
2026-03-19 04:00:00,0.4184488,11.86
2026-03-19 04:05:00,0.41848759,12.04
2026-03-19 04:10:00,0.41817727,12.22
2026-03-19 04:15:00,0.41841001,12.4
2026-03-19 04:20:00,0.41825485,12.56
2026-03-19 04:25:00,0.41829364,12.74
2026-03-19 04:30:00,0.41841001,12.9
2026-03-19 04:35:00,0.41821606,13.06
2026-03-19 04:40:00,0.41798332,13.22
2026-03-19 04:45:00,0.4180609,13.38
2026-03-19 04:50:00,0.41790574,13.54
2026-03-19 04:55:00,0.41790574,13.68
2026-03-19 05:00:00,0.417673,13.82
2026-03-19 05:05:00,0.41744026,13.94
2026-03-19 05:10:00,0.41755663,14.06
2026-03-19 05:15:00,0.41744026,14.14
2026-03-19 05:20:00,0.41736268,14.2
2026-03-19 05:25:00,0.41732389,14.26
2026-03-19 05:30:00,0.4172851,14.3
2026-03-19 05:35:00,0.41720752,14.3
2026-03-19 05:40:00,0.41724631,14.3
2026-03-19 05:45:00,0.41709115,14.22
2026-03-19 05:50:00,0.41716873,14.2
2026-03-19 05:55:00,0.41712994,14.2
2026-03-19 06:00:00,0.41712994,14.2
2026-03-19 06:05:00,0.41716873,14.2
2026-03-19 06:10:00,0.41712994,14.2
2026-03-19 06:15:00,0.41712994,14.2
2026-03-19 06:20:00,0.41705236,14.2
2026-03-19 06:25:00,0.41701357,14.26
2026-03-19 06:30:00,0.41705236,14.3
2026-03-19 06:35:00,0.41697478,14.3
2026-03-19 06:40:00,0.41697478,14.3
2026-03-19 06:45:00,0.41693599,14.3
2026-03-19 06:50:00,0.41693599,14.3
2026-03-19 06:55:00,0.41697478,14.26
2026-03-19 07:00:00,0.41678083,14.2
2026-03-19 07:05:00,0.41693599,14.14
2026-03-19 07:10:00,0.41693599,14.08
2026-03-19 07:15:00,0.41685841,14.0
2026-03-19 07:20:00,0.41693599,13.9
2026-03-19 07:25:00,0.41697478,13.82
2026-03-19 07:30:00,0.41697478,13.74
2026-03-19 07:35:00,0.41697478,13.64
2026-03-19 07:40:00,0.41709115,13.54
2026-03-19 07:45:00,0.41709115,13.44
2026-03-19 07:50:00,0.41712994,13.32
2026-03-19 07:55:00,0.41716873,13.22
2026-03-19 08:00:00,0.41701357,13.12
2026-03-19 08:05:00,0.41709115,13.02
2026-03-19 08:10:00,0.41724631,12.92
2026-03-19 08:15:00,0.41716873,12.82
2026-03-19 08:20:00,0.4172851,12.7
2026-03-19 08:25:00,0.41705236,12.62
2026-03-19 08:30:00,0.41720752,12.52
2026-03-19 08:35:00,0.41724631,12.42
2026-03-19 08:40:00,0.41724631,12.32
2026-03-19 08:45:00,0.41712994,12.22
2026-03-19 08:50:00,0.41685841,12.12
2026-03-19 08:55:00,0.4168972,12.04
2026-03-19 09:00:00,0.41724631,11.96
2026-03-19 09:05:00,0.41712994,11.88
2026-03-19 09:10:00,0.41693599,11.8
2026-03-19 09:15:00,0.41709115,11.7
2026-03-19 09:20:00,0.41744026,11.6
2026-03-19 09:25:00,0.41693599,11.52
2026-03-19 09:30:00,0.41744026,11.42
2026-03-19 09:35:00,0.41720752,11.34
2026-03-19 09:40:00,0.41751784,11.24
2026-03-19 09:45:00,0.4172851,11.16
2026-03-19 09:50:00,0.41778937,11.08
2026-03-19 09:55:00,0.41794453,11.0
2026-03-19 10:00:00,0.41790574,10.9
2026-03-19 10:05:00,0.41798332,10.82
2026-03-19 10:10:00,0.41775058,10.74
2026-03-19 10:15:00,0.41778937,10.66
2026-03-19 10:20:00,0.41782816,10.56
2026-03-19 10:25:00,0.41790574,10.5
2026-03-19 10:30:00,0.41759542,10.4
2026-03-19 10:35:00,0.41763421,10.32
2026-03-19 10:40:00,0.41825485,10.24
2026-03-19 10:45:00,0.41778937,10.16
2026-03-19 10:50:00,0.41740147,10.1
2026-03-19 10:55:00,0.41775058,10.0
2026-03-19 11:00:00,0.41821606,9.92
2026-03-19 11:05:00,0.41790574,9.84
2026-03-19 11:10:00,0.41821606,9.76
2026-03-19 11:15:00,0.41794453,9.7
2026-03-19 11:20:00,0.41825485,9.6
2026-03-19 11:25:00,0.4180609,9.54
2026-03-19 11:30:00,0.4184488,9.46
2026-03-19 11:35:00,0.41852638,9.4
2026-03-19 11:40:00,0.41860396,9.3
2026-03-19 11:45:00,0.4184488,9.24
2026-03-19 11:50:00,0.4184488,9.18
2026-03-19 11:55:00,0.41825485,9.1
2026-03-19 12:00:00,0.41841001,9.02
2026-03-19 12:05:00,0.41821606,8.98
2026-03-19 12:10:00,0.41848759,8.9
2026-03-19 12:15:00,0.41856517,8.82
2026-03-19 12:20:00,0.41852638,8.78
2026-03-19 12:25:00,0.41841001,8.7
2026-03-19 12:30:00,0.41872033,8.64
2026-03-19 12:35:00,0.41825485,8.6
2026-03-19 12:40:00,0.41872033,8.52
2026-03-19 12:45:00,0.41848759,8.48
2026-03-19 12:50:00,0.41848759,8.4
2026-03-19 12:55:00,0.41848759,8.36
2026-03-19 13:00:00,0.41841001,8.3
2026-03-19 13:05:00,0.41879791,8.24
2026-03-19 13:10:00,0.41860396,8.2
2026-03-19 13:15:00,0.41879791,8.14
2026-03-19 13:20:00,0.41868154,8.1
2026-03-19 13:25:00,0.41887549,8.0
2026-03-19 13:30:00,0.41868154,8.0
2026-03-19 13:35:00,0.41868154,7.9
2026-03-19 13:40:00,0.41891428,7.9
2026-03-19 13:45:00,0.41891428,7.82
2026-03-19 13:50:00,0.41864275,7.8
2026-03-19 13:55:00,0.41879791,7.72
2026-03-19 14:00:00,0.41848759,7.7
2026-03-19 14:05:00,0.4184488,7.62
2026-03-19 14:10:00,0.41852638,7.6
2026-03-19 14:15:00,0.41875912,7.52
2026-03-19 14:20:00,0.41879791,7.5
2026-03-19 14:25:00,0.41864275,7.42
2026-03-19 14:30:00,0.41906944,7.4
2026-03-19 14:35:00,0.41868154,7.34
2026-03-19 14:40:00,0.41910823,7.3
2026-03-19 14:45:00,0.41903065,7.24
2026-03-19 14:50:00,0.41891428,7.2
2026-03-19 14:55:00,0.41868154,7.18
2026-03-19 15:00:00,0.41868154,7.1
2026-03-19 15:05:00,0.41895307,7.1
2026-03-19 15:10:00,0.41910823,7.0
2026-03-19 15:15:00,0.4188367,7.0
2026-03-19 15:20:00,0.41875912,6.94
2026-03-19 15:25:00,0.41906944,6.9
2026-03-19 15:30:00,0.41914702,6.9
2026-03-19 15:35:00,0.4192246,6.8
2026-03-19 15:40:00,0.41926339,6.8
2026-03-19 15:45:00,0.41926339,6.8
2026-03-19 15:50:00,0.41918581,6.7
2026-03-19 15:55:00,0.41903065,6.7
2026-03-19 16:00:00,0.41949613,6.68
2026-03-19 16:05:00,0.41926339,6.6
2026-03-19 16:10:00,0.4192246,6.6
2026-03-19 16:15:00,0.41930218,6.6
2026-03-19 16:20:00,0.41926339,6.54
2026-03-19 16:25:00,0.41930218,6.5
2026-03-19 16:30:00,0.41903065,6.5
2026-03-19 16:35:00,0.41937976,6.48
2026-03-19 16:40:00,0.41953492,6.4
2026-03-19 16:45:00,0.41918581,6.4
2026-03-19 16:50:00,0.41937976,6.4
2026-03-19 16:55:00,0.41934097,6.3
2026-03-19 17:00:00,0.4192246,6.3
2026-03-19 17:05:00,0.41957371,6.3
2026-03-19 17:10:00,0.4192246,6.22
2026-03-19 17:15:00,0.41918581,6.2
2026-03-19 17:20:00,0.41934097,6.2
2026-03-19 17:25:00,0.4196125,6.14
2026-03-19 17:30:00,0.41949613,6.1
2026-03-19 17:35:00,0.41953492,6.1
2026-03-19 17:40:00,0.41937976,6.08
2026-03-19 17:45:00,0.41953492,6.0
2026-03-19 17:50:00,0.4196125,6.0
2026-03-19 17:55:00,0.41941855,6.0
2026-03-19 18:00:00,0.41937976,5.92
2026-03-19 18:05:00,0.4196125,5.9
2026-03-19 18:10:00,0.41953492,5.9
2026-03-19 18:15:00,0.41945734,5.88
2026-03-19 18:20:00,0.41965129,5.8
2026-03-19 18:25:00,0.41965129,5.8
2026-03-19 18:30:00,0.41972887,5.8
2026-03-19 18:35:00,0.4196125,5.7
2026-03-19 18:40:00,0.41965129,5.7
2026-03-19 18:45:00,0.41969008,5.7
2026-03-19 18:50:00,0.41953492,5.7
2026-03-19 18:55:00,0.41965129,5.62
2026-03-19 19:00:00,0.41953492,5.6
2026-03-19 19:05:00,0.41972887,5.6
2026-03-19 19:10:00,0.41949613,5.6
2026-03-19 19:15:00,0.41972887,5.58
2026-03-19 19:20:00,0.41969008,5.5
2026-03-19 19:25:00,0.41957371,5.5
2026-03-19 19:30:00,0.41972887,5.5
2026-03-19 19:35:00,0.41949613,5.5
2026-03-19 19:40:00,0.41969008,5.48
2026-03-19 19:45:00,0.41965129,5.4
2026-03-19 19:50:00,0.41984524,5.4
2026-03-19 19:55:00,0.41980645,5.4
2026-03-19 20:00:00,0.41980645,5.4
2026-03-19 20:05:00,0.41941855,5.4
2026-03-19 20:10:00,0.41976766,5.3
2026-03-19 20:15:00,0.41984524,5.3
2026-03-19 20:20:00,0.41992282,5.3
2026-03-19 20:25:00,0.41988403,5.3
2026-03-19 20:30:00,0.41984524,5.3
2026-03-19 20:35:00,0.41957371,5.28
2026-03-19 20:40:00,0.41992282,5.2
2026-03-19 20:45:00,0.41988403,5.2
2026-03-19 20:50:00,0.41976766,5.2
2026-03-19 20:55:00,0.41984524,5.2
2026-03-19 21:00:00,0.41976766,5.2
2026-03-19 21:05:00,0.41984524,5.2
2026-03-19 21:10:00,0.41988403,5.2
2026-03-19 21:15:00,0.41992282,5.1
2026-03-19 21:20:00,0.41984524,5.1
2026-03-19 21:25:00,0.41992282,5.1
2026-03-19 21:30:00,0.41992282,5.1
2026-03-19 21:35:00,0.41996161,5.06
2026-03-19 21:40:00,0.41992282,5.0
2026-03-19 21:45:00,0.41988403,5.0
2026-03-19 21:50:00,0.41992282,5.0
2026-03-19 21:55:00,0.41992282,5.0
2026-03-19 22:00:00,0.41988403,5.0
2026-03-19 22:05:00,0.41988403,4.9
2026-03-19 22:10:00,0.41996161,4.9
2026-03-19 22:15:00,0.42003919,4.9
2026-03-19 22:20:00,0.41996161,4.9
2026-03-19 22:25:00,0.4200004,4.9
2026-03-19 22:30:00,0.41996161,4.9
2026-03-19 22:35:00,0.4200004,4.86
2026-03-19 22:40:00,0.41988403,4.8
2026-03-19 22:45:00,0.41992282,4.8
2026-03-19 22:50:00,0.41992282,4.8
2026-03-19 22:55:00,0.41992282,4.8
2026-03-19 23:00:00,0.4200004,4.8
2026-03-19 23:05:00,0.4200004,4.8
2026-03-19 23:10:00,0.4200004,4.8
2026-03-19 23:15:00,0.41996161,4.8
2026-03-19 23:20:00,0.41996161,4.8
2026-03-19 23:25:00,0.41996161,4.82
2026-03-19 23:30:00,0.41996161,4.9
2026-03-19 23:35:00,0.41996161,4.9
2026-03-19 23:40:00,0.41984524,4.9
2026-03-19 23:45:00,0.41996161,4.9
2026-03-19 23:50:00,0.41988403,4.9
2026-03-19 23:55:00,0.41976766,5.0
2026-03-20 00:00:00,0.41980645,5.0
2026-03-20 00:05:00,0.41976766,5.0
2026-03-20 00:10:00,0.41972887,5.06
2026-03-20 00:15:00,0.41969008,5.1
2026-03-20 00:20:00,0.41972887,5.16
2026-03-20 00:25:00,0.41969008,5.2
2026-03-20 00:30:00,0.41957371,5.24
2026-03-20 00:35:00,0.41949613,5.3
2026-03-20 00:40:00,0.41941855,5.38
2026-03-20 00:45:00,0.41937976,5.46
2026-03-20 00:50:00,0.41937976,5.56
2026-03-20 00:55:00,0.41934097,5.64
2026-03-20 01:00:00,0.41918581,5.74
2026-03-20 01:05:00,0.41895307,5.86
2026-03-20 01:10:00,0.41891428,5.98
2026-03-20 01:15:00,0.41899186,6.12
2026-03-20 01:20:00,0.41875912,6.26
2026-03-20 01:25:00,0.41887549,6.4
2026-03-20 01:30:00,0.41879791,6.54
2026-03-20 01:35:00,0.41856517,6.7
2026-03-20 01:40:00,0.41848759,6.86
2026-03-20 01:45:00,0.41837122,7.04
2026-03-20 01:50:00,0.41775058,7.2
2026-03-20 01:55:00,0.41786695,7.36
2026-03-20 02:00:00,0.41817727,7.56
2026-03-20 02:05:00,0.41759542,7.76
2026-03-20 02:10:00,0.41782816,7.94
2026-03-20 02:15:00,0.41747905,8.14
2026-03-20 02:20:00,0.41720752,8.34
2026-03-20 02:25:00,0.41755663,8.54
2026-03-20 02:30:00,0.41732389,8.74
2026-03-20 02:35:00,0.41720752,8.94
2026-03-20 02:40:00,0.41678083,9.14
2026-03-20 02:45:00,0.41705236,9.36
2026-03-20 02:50:00,0.41662567,9.56
2026-03-20 02:55:00,0.41619898,9.78
2026-03-20 03:00:00,0.41623777,9.98
2026-03-20 03:05:00,0.41627656,10.2
2026-03-20 03:10:00,0.41631535,10.4
2026-03-20 03:15:00,0.41627656,10.62
2026-03-20 03:20:00,0.41604382,10.82
2026-03-20 03:25:00,0.41581108,11.02
2026-03-20 03:30:00,0.4157335,11.22
2026-03-20 03:35:00,0.41519044,11.42
2026-03-20 03:40:00,0.41530681,11.6
2026-03-20 03:45:00,0.41484133,11.76
2026-03-20 03:50:00,0.41484133,11.94
2026-03-20 03:55:00,0.41460859,12.1
2026-03-20 04:00:00,0.41538439,12.26
2026-03-20 04:05:00,0.41515165,12.44
2026-03-20 04:10:00,0.41515165,12.6
2026-03-20 04:15:00,0.41468617,12.76
2026-03-20 04:20:00,0.41484133,12.94
2026-03-20 04:25:00,0.41468617,13.08
2026-03-20 04:30:00,0.41468617,13.24
2026-03-20 04:35:00,0.4145698,13.4
2026-03-20 04:40:00,0.41453101,13.54
2026-03-20 04:45:00,0.41422069,13.66
2026-03-20 04:50:00,0.41437585,13.76
2026-03-20 04:55:00,0.41414311,13.88
2026-03-20 05:00:00,0.4141819,13.96
2026-03-20 05:05:00,0.41410432,14.06
2026-03-20 05:10:00,0.41402674,14.14
2026-03-20 05:15:00,0.41391037,14.2
2026-03-20 05:20:00,0.41398795,14.22
2026-03-20 05:25:00,0.41383279,14.3
2026-03-20 05:30:00,0.41391037,14.3
2026-03-20 05:35:00,0.41394916,14.3
2026-03-20 05:40:00,0.41375521,14.2
2026-03-20 05:45:00,0.41375521,14.2
2026-03-20 05:50:00,0.41371642,14.2
2026-03-20 05:55:00,0.41387158,14.2
2026-03-20 06:00:00,0.41371642,14.2
2026-03-20 06:05:00,0.41367763,14.2
2026-03-20 06:10:00,0.41371642,14.2
2026-03-20 06:15:00,0.41367763,14.2
2026-03-20 06:20:00,0.41371642,14.28
2026-03-20 06:25:00,0.41360005,14.3
2026-03-20 06:30:00,0.41348368,14.36
2026-03-20 06:35:00,0.41356126,14.4
2026-03-20 06:40:00,0.41360005,14.4
2026-03-20 06:45:00,0.41344489,14.4
2026-03-20 06:50:00,0.41352247,14.4
2026-03-20 06:55:00,0.41344489,14.4
2026-03-20 07:00:00,0.41348368,14.32
2026-03-20 07:05:00,0.41344489,14.3
2026-03-20 07:10:00,0.41348368,14.2
2026-03-20 07:15:00,0.41352247,14.14
2026-03-20 07:20:00,0.41360005,14.08
2026-03-20 07:25:00,0.41352247,13.98
2026-03-20 07:30:00,0.41360005,13.9
2026-03-20 07:35:00,0.41356126,13.8
2026-03-20 07:40:00,0.41375521,13.72
2026-03-20 07:45:00,0.41360005,13.62
2026-03-20 07:50:00,0.41360005,13.52
2026-03-20 07:55:00,0.41360005,13.42
2026-03-20 08:00:00,0.41360005,13.32
2026-03-20 08:05:00,0.41356126,13.22
2026-03-20 08:10:00,0.41363884,13.14
2026-03-20 08:15:00,0.41352247,13.04
2026-03-20 08:20:00,0.41336731,12.94
2026-03-20 08:25:00,0.41360005,12.86
2026-03-20 08:30:00,0.41356126,12.76
2026-03-20 08:35:00,0.41383279,12.68
2026-03-20 08:40:00,0.41356126,12.6
2026-03-20 08:45:00,0.41356126,12.5
2026-03-20 08:50:00,0.41348368,12.42
2026-03-20 08:55:00,0.413794,12.36
2026-03-20 09:00:00,0.41352247,12.28
2026-03-20 09:05:00,0.41336731,12.2
2026-03-20 09:10:00,0.41328973,12.1
2026-03-20 09:15:00,0.41367763,12.04
2026-03-20 09:20:00,0.41344489,12.0
2026-03-20 09:25:00,0.41394916,11.9
2026-03-20 09:30:00,0.41367763,11.84
2026-03-20 09:35:00,0.41348368,11.78
2026-03-20 09:40:00,0.41332852,11.7
2026-03-20 09:45:00,0.41383279,11.62
2026-03-20 09:50:00,0.41371642,11.56
2026-03-20 09:55:00,0.413794,11.5
2026-03-20 10:00:00,0.41387158,11.4
2026-03-20 10:05:00,0.41363884,11.32
2026-03-20 10:10:00,0.41383279,11.26
2026-03-20 10:15:00,0.41410432,11.18
2026-03-20 10:20:00,0.41371642,11.1
2026-03-20 10:25:00,0.41445343,11.0
2026-03-20 10:30:00,0.41445343,10.94
2026-03-20 10:35:00,0.41429827,10.86
2026-03-20 10:40:00,0.41441464,10.8
2026-03-20 10:45:00,0.41425948,10.7
2026-03-20 10:50:00,0.41410432,10.64
2026-03-20 10:55:00,0.41422069,10.56
2026-03-20 11:00:00,0.41453101,10.5
2026-03-20 11:05:00,0.41476375,10.4
2026-03-20 11:10:00,0.41468617,10.34
2026-03-20 11:15:00,0.41445343,10.26
2026-03-20 11:20:00,0.41441464,10.2
2026-03-20 11:25:00,0.41433706,10.12
2026-03-20 11:30:00,0.41476375,10.06
2026-03-20 11:35:00,0.4145698,10.0
2026-03-20 11:40:00,0.4145698,9.92
2026-03-20 11:45:00,0.41445343,9.86
2026-03-20 11:50:00,0.41464738,9.8
2026-03-20 11:55:00,0.41460859,9.72
2026-03-20 12:00:00,0.41441464,9.68
2026-03-20 12:05:00,0.41484133,9.6
2026-03-20 12:10:00,0.41468617,9.54
2026-03-20 12:15:00,0.41445343,9.5
2026-03-20 12:20:00,0.41484133,9.4
2026-03-20 12:25:00,0.41511286,9.36
2026-03-20 12:30:00,0.41437585,9.3
2026-03-20 12:35:00,0.41488012,9.22
2026-03-20 12:40:00,0.41488012,9.18
2026-03-20 12:45:00,0.41515165,9.1
2026-03-20 12:50:00,0.41503528,9.06
2026-03-20 12:55:00,0.41507407,9.0
2026-03-20 13:00:00,0.41488012,8.94
2026-03-20 13:05:00,0.41476375,8.9
2026-03-20 13:10:00,0.41499649,8.8
2026-03-20 13:15:00,0.41472496,8.78
2026-03-20 13:20:00,0.41515165,8.7
2026-03-20 13:25:00,0.41484133,8.68
2026-03-20 13:30:00,0.41491891,8.6
2026-03-20 13:35:00,0.41522923,8.56
2026-03-20 13:40:00,0.41491891,8.5
2026-03-20 13:45:00,0.41480254,8.46
2026-03-20 13:50:00,0.41464738,8.4
2026-03-20 13:55:00,0.4149577,8.34
2026-03-20 14:00:00,0.41488012,8.3
2026-03-20 14:05:00,0.41515165,8.24
2026-03-20 14:10:00,0.41519044,8.2
2026-03-20 14:15:00,0.41538439,8.14
2026-03-20 14:20:00,0.41515165,8.1
2026-03-20 14:25:00,0.41519044,8.04
2026-03-20 14:30:00,0.41503528,8.0
2026-03-20 14:35:00,0.41522923,7.94
2026-03-20 14:40:00,0.41526802,7.9
2026-03-20 14:45:00,0.41550076,7.86
2026-03-20 14:50:00,0.41507407,7.8
2026-03-20 14:55:00,0.41503528,7.78
2026-03-20 15:00:00,0.41530681,7.7
2026-03-20 15:05:00,0.41488012,7.7
2026-03-20 15:10:00,0.41530681,7.6
2026-03-20 15:15:00,0.41530681,7.58
2026-03-20 15:20:00,0.41507407,7.5
2026-03-20 15:25:00,0.41542318,7.5
2026-03-20 15:30:00,0.41522923,7.42
2026-03-20 15:35:00,0.41519044,7.4
2026-03-20 15:40:00,0.4153456,7.36
2026-03-20 15:45:00,0.4153456,7.3
2026-03-20 15:50:00,0.41538439,7.3
2026-03-20 15:55:00,0.41507407,7.2
2026-03-20 16:00:00,0.41530681,7.2
2026-03-20 16:05:00,0.41503528,7.16
2026-03-20 16:10:00,0.41526802,7.1
2026-03-20 16:15:00,0.41550076,7.1
2026-03-20 16:20:00,0.41550076,7.0
2026-03-20 16:25:00,0.41511286,7.0
2026-03-20 16:30:00,0.41546197,6.96
2026-03-20 16:35:00,0.41546197,6.9
2026-03-20 16:40:00,0.41569471,6.9
2026-03-20 16:45:00,0.41546197,6.82
2026-03-20 16:50:00,0.41550076,6.8
2026-03-20 16:55:00,0.41565592,6.8
2026-03-20 17:00:00,0.41561713,6.72
2026-03-20 17:05:00,0.4157335,6.7
2026-03-20 17:10:00,0.41557834,6.68
2026-03-20 17:15:00,0.41542318,6.6
2026-03-20 17:20:00,0.41584987,6.6
2026-03-20 17:25:00,0.41588866,6.6
2026-03-20 17:30:00,0.41577229,6.5
2026-03-20 17:35:00,0.41592745,6.5
2026-03-20 17:40:00,0.41588866,6.5
2026-03-20 17:45:00,0.41569471,6.48
2026-03-20 17:50:00,0.41600503,6.4
2026-03-20 17:55:00,0.41553955,6.4
2026-03-20 18:00:00,0.41584987,6.4
2026-03-20 18:05:00,0.41577229,6.4
2026-03-20 18:10:00,0.41596624,6.34
2026-03-20 18:15:00,0.4157335,6.3
2026-03-20 18:20:00,0.41596624,6.3
2026-03-20 18:25:00,0.41557834,6.3
2026-03-20 18:30:00,0.41553955,6.24
2026-03-20 18:35:00,0.41592745,6.2
2026-03-20 18:40:00,0.41581108,6.2
2026-03-20 18:45:00,0.41592745,6.2
2026-03-20 18:50:00,0.41596624,6.14
2026-03-20 18:55:00,0.41592745,6.1
2026-03-20 19:00:00,0.41592745,6.1
2026-03-20 19:05:00,0.41592745,6.1
2026-03-20 19:10:00,0.41616019,6.04
2026-03-20 19:15:00,0.41608261,6.0
2026-03-20 19:20:00,0.41619898,6.0
2026-03-20 19:25:00,0.41623777,6.0
2026-03-20 19:30:00,0.41604382,6.0
2026-03-20 19:35:00,0.41608261,6.0
2026-03-20 19:40:00,0.41596624,5.94
2026-03-20 19:45:00,0.41627656,5.9
2026-03-20 19:50:00,0.41600503,5.9
2026-03-20 19:55:00,0.41592745,5.9
2026-03-20 20:00:00,0.41623777,5.9
2026-03-20 20:05:00,0.41596624,5.9
2026-03-20 20:10:00,0.41623777,5.86
2026-03-20 20:15:00,0.41616019,5.8
2026-03-20 20:20:00,0.41616019,5.8
2026-03-20 20:25:00,0.41608261,5.8
2026-03-20 20:30:00,0.41619898,5.8
2026-03-20 20:35:00,0.41627656,5.8
2026-03-20 20:40:00,0.41616019,5.7
2026-03-20 20:45:00,0.41631535,5.7
2026-03-20 20:50:00,0.41627656,5.7
2026-03-20 20:55:00,0.41619898,5.7
2026-03-20 21:00:00,0.41604382,5.7
2026-03-20 21:05:00,0.41631535,5.7
2026-03-20 21:10:00,0.41623777,5.64
2026-03-20 21:15:00,0.41635414,5.6
2026-03-20 21:20:00,0.41623777,5.6
2026-03-20 21:25:00,0.41600503,5.6
2026-03-20 21:30:00,0.41627656,5.6
2026-03-20 21:35:00,0.4161214,5.6
2026-03-20 21:40:00,0.41619898,5.6
2026-03-20 21:45:00,0.41608261,5.6
2026-03-20 21:50:00,0.4161214,5.58
2026-03-20 21:55:00,0.41631535,5.5
2026-03-20 22:00:00,0.41627656,5.5
2026-03-20 22:05:00,0.41604382,5.5
2026-03-20 22:10:00,0.41596624,5.5
2026-03-20 22:15:00,0.41616019,5.5
2026-03-20 22:20:00,0.41619898,5.5
2026-03-20 22:25:00,0.41619898,5.5
2026-03-20 22:30:00,0.41627656,5.5
2026-03-20 22:35:00,0.41619898,5.5
2026-03-20 22:40:00,0.41616019,5.5
2026-03-20 22:45:00,0.41619898,5.5
2026-03-20 22:50:00,0.4161214,5.5
2026-03-20 22:55:00,0.41623777,5.5
2026-03-20 23:00:00,0.41616019,5.5
2026-03-20 23:05:00,0.41616019,5.5
2026-03-20 23:10:00,0.4161214,5.5
2026-03-20 23:15:00,0.41588866,5.56
2026-03-20 23:20:00,0.41604382,5.6
2026-03-20 23:25:00,0.41616019,5.6
2026-03-20 23:30:00,0.41608261,5.6
2026-03-20 23:35:00,0.41608261,5.6
2026-03-20 23:40:00,0.41619898,5.7
2026-03-20 23:45:00,0.41604382,5.7
2026-03-20 23:50:00,0.41600503,5.7
2026-03-20 23:55:00,0.41596624,5.78
2026-03-21 00:00:00,0.41565592,5.8
2026-03-21 00:05:00,0.41596624,5.88
2026-03-21 00:10:00,0.41588866,5.9
2026-03-21 00:15:00,0.41592745,5.98
2026-03-21 00:20:00,0.4157335,6.0
2026-03-21 00:25:00,0.41557834,6.1
2026-03-21 00:30:00,0.41557834,6.14
2026-03-21 00:35:00,0.41561713,6.2
2026-03-21 00:40:00,0.41557834,6.3
2026-03-21 00:45:00,0.41561713,6.36
2026-03-21 00:50:00,0.41538439,6.44
2026-03-21 00:55:00,0.4153456,6.52
2026-03-21 01:00:00,0.41553955,6.62
2026-03-21 01:05:00,0.41553955,6.72
2026-03-21 01:10:00,0.41480254,6.82
2026-03-21 01:15:00,0.4149577,6.92
2026-03-21 01:20:00,0.41530681,7.04
2026-03-21 01:25:00,0.41526802,7.18
2026-03-21 01:30:00,0.41491891,7.32
2026-03-21 01:35:00,0.41441464,7.44
2026-03-21 01:40:00,0.41499649,7.58
2026-03-21 01:45:00,0.41453101,7.74
2026-03-21 01:50:00,0.4145698,7.9
2026-03-21 01:55:00,0.41476375,8.06
2026-03-21 02:00:00,0.4145698,8.24
2026-03-21 02:05:00,0.41383279,8.4
2026-03-21 02:10:00,0.41437585,8.58
2026-03-21 02:15:00,0.41429827,8.76
2026-03-21 02:20:00,0.41410432,8.96
2026-03-21 02:25:00,0.41425948,9.14
2026-03-21 02:30:00,0.41375521,9.34
2026-03-21 02:35:00,0.41387158,9.54
2026-03-21 02:40:00,0.41325094,9.74
2026-03-21 02:45:00,0.41356126,9.96
2026-03-21 02:50:00,0.41321215,10.16
2026-03-21 02:55:00,0.41325094,10.36
2026-03-21 03:00:00,0.41328973,10.58
2026-03-21 03:05:00,0.41317336,10.78
2026-03-21 03:10:00,0.41290183,10.98
2026-03-21 03:15:00,0.41266909,11.18
2026-03-21 03:20:00,0.41216482,11.38
2026-03-21 03:25:00,0.41216482,11.6
2026-03-21 03:30:00,0.4118545,11.8
2026-03-21 03:35:00,0.41204845,12.0
2026-03-21 03:40:00,0.41154418,12.18
2026-03-21 03:45:00,0.41189329,12.4
2026-03-21 03:50:00,0.41204845,12.58
2026-03-21 03:55:00,0.41193208,12.78
2026-03-21 04:00:00,0.41142781,12.96
2026-03-21 04:05:00,0.41158297,13.16
2026-03-21 04:10:00,0.41115628,13.34
2026-03-21 04:15:00,0.41119507,13.54
2026-03-21 04:20:00,0.41084596,13.7
2026-03-21 04:25:00,0.41092354,13.86
2026-03-21 04:30:00,0.41080717,14.04
2026-03-21 04:35:00,0.41065201,14.2
2026-03-21 04:40:00,0.41053564,14.36
2026-03-21 04:45:00,0.41034169,14.5
2026-03-21 04:50:00,0.41034169,14.66
2026-03-21 04:55:00,0.41022532,14.8
2026-03-21 05:00:00,0.41014774,14.94
2026-03-21 05:05:00,0.41003137,15.04
2026-03-21 05:10:00,0.40999258,15.14
2026-03-21 05:15:00,0.40987621,15.2
2026-03-21 05:20:00,0.40987621,15.2
2026-03-21 05:25:00,0.40975984,15.26
2026-03-21 05:30:00,0.40972105,15.24
2026-03-21 05:35:00,0.40972105,15.2
2026-03-21 05:40:00,0.40968226,15.2
2026-03-21 05:45:00,0.40975984,15.18
2026-03-21 05:50:00,0.40964347,15.1
2026-03-21 05:55:00,0.40960468,15.1
2026-03-21 06:00:00,0.40960468,15.1
2026-03-21 06:05:00,0.40956589,15.1
2026-03-21 06:10:00,0.4095271,15.1
2026-03-21 06:15:00,0.40948831,15.1
2026-03-21 06:20:00,0.40937194,15.1
2026-03-21 06:25:00,0.40933315,15.18
